date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:11:25	94032/94032	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Roboto-Medium.woff	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Roboto-Medium.woff	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:25	179992/179992	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Roboto-Boldd41d.eot?	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Roboto-Boldd41dd41d.eot	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:26	179992/179992	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.eot	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.eot	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:26	65972/65972	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.woff2	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.woff2	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:26	93700/93700	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.woff	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.woff	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:26	179812/179812	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.ttf	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Roboto-Bold.ttf	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:27	300976/300976	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Nioicon533f.eot?djcpub	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Nioicon533f533f.eot	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:27	300812/300812	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Nioicon533f.ttf?djcpub	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Nioicon533f533f.ttf	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
11:11:28	37195/37195	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2010:11:29%20GMT	https://necropinvest.com/dashboard/root/index	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/index.html	(from https://necropinvest.com/dashboard/public/index)
11:11:28	1322282/1322282	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Jun%202021%2023:09:10%20GMT	https://necropinvest.com/dashboard/public/assets/fonts/Nioicon533f.svg?djcpub	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/public/assets/fonts/Nioicon533f533f.svg	(from https://necropinvest.com/dashboard/public/assets/css/appsf488.css?ver=1.1.0)
